x/a,n,m,gamma(kHz),gamma(cs/a),kHz_to_cs_a,nu_ei(kHz),omn(kHz),omega*/omega*_max,omega_plasma(kHz),omega_lab(kHz),omega_star_plasma(kHz),omega_star_lab(kHz),nu,eta,shat,beta,ky,mu,xstar,zeff
0.8409789903884597,3,19,0.0,0.0,0.05179219978103142,47.52467941518559,13.402030775265416,0.8674684754774629,0.0,21.243914517579572,31.556260943243696,52.80017546082327,3.5460804569182467,1.3545880077729304,0.09577587790694976,0.04047290563553998,0.22083558804060652,-7.337874042661619,23.47715783273303,3.030229869782936
0.8564488228212706,3,20,0.0,0.0,0.054500585252693065,51.99976279788501,13.5725433545846,0.9299373255608729,0.0,19.84695084515608,33.80069514211407,53.64764598727015,3.8312467633651197,1.490372972777921,0.08986206560969412,0.03401957932788284,0.21673315812786526,-5.042474493494004,23.47715783273303,3.030229869782936
0.8702219639549988,3,21,0.0,0.0,0.05750311329817368,56.14746020007139,13.423771268004094,0.9729850606358659,0.0,18.525810062528024,35.33876965868961,53.86457972121763,4.182688983527328,1.6325515351204234,0.08499354821574137,0.028530081182402228,0.21211896463923582,-2.9988284432673673,23.47715783273303,3.030229869782936
0.8826477325865146,3,22,0.0,0.0,0.06080658036800184,60.045759823210346,13.02872382963587,0.9951662978122047,0.0,17.271448403027826,36.121094285299414,53.39254268832724,4.608721514737066,1.7724199820044033,0.0817929697299683,0.02389381937538783,0.20705786242585095,-1.1551042892585466,23.47715783273303,3.030229869782936
0.8938508854289857,3,23,0.0,0.0,0.06436291534206554,63.83652309384849,12.492304394143783,0.9984540701850042,0.0,16.090529949354995,36.220643937541944,52.31117388689694,5.110067852955469,1.8994365486740519,0.07922940759945786,0.020046358856793876,0.20183397191685956,0.5072092552192897,23.47715783273303,3.030229869782936
0.9040310332234806,3,24,0.0,0.0,0.06813948443505972,67.46761993208638,11.862194738579385,0.9850881651944219,0.0,14.984351245004353,35.721246757575265,50.70559800257962,5.687616956132208,2.011352245078151,0.07762748456773728,0.016873159921390518,0.19660093541814752,2.017730248865066,23.47715783273303,3.030229869782936
0.9132879813405336,3,25,0.0,0.0,0.07207321731891268,71.0523241706467,11.212021556603654,0.9600932411425506,0.0,13.957532084347905,34.79947164649199,48.75700373083989,6.337155508660105,2.1037642472240705,0.07651950352342857,0.014281089737219406,0.19157056883336976,3.391267721028278,23.47715783273303,3.030229869782936
0.7933718286436161,4,22,0.0,0.0,0.04626697741748114,35.34446833160817,15.406895808747407,0.6757050644754921,0.0,33.31049652448793,32.867304914813246,66.17780143930118,2.2940681088750545,1.133285336826418,0.12888531079440646,0.060969733968060616,0.3042722645427561,-14.401781042358058,23.47715783273303,3.030229869782936
0.8090163204748619,4,23,0.0,0.0,0.047745046118551085,39.13086912639513,16.417488159471866,0.7346875146980367,0.0,31.783866012112107,35.701800220073515,67.48566623218562,2.383486971106421,1.1746201290527996,0.11506673224046998,0.05421142963545383,0.30200042677462413,-12.080465691828875,23.47715783273303,3.030229869782936
0.8235130505449636,4,24,0.0,0.0,0.04937431628909197,42.785141243515326,17.19231731326817,0.7931411821765386,0.0,30.27551625082444,38.50718773976447,68.78270399058891,2.4886197982453417,1.2397904272070728,0.10459722949729164,0.04794752788565773,0.29911191321916014,-9.929454178818597,23.47715783273303,3.030229869782936
0.8368121161686543,4,25,0.0,0.0,0.05116135904712467,46.35164111523616,17.737850180027667,0.8495306058195599,0.0,28.806175137725226,41.21411323826627,70.0202883759915,2.6131487550518857,1.323512309551032,0.0975043213748152,0.04224340846309049,0.29568948608456763,-7.956151018001918,23.47715783273303,3.030229869782936
0.8489384686885673,4,26,0.0,0.0,0.05310808618908381,49.80283350536117,18.041247374849917,0.9008391866609253,0.0,27.38604692629632,43.67578063916822,71.06182756546454,2.760498344188104,1.4208847499122301,0.09225721241326068,0.037124615316204465,0.29181724928973307,-6.156853952041501,23.47715783273303,3.030229869782936
0.860041816160504,4,27,0.0,0.0,0.05522447090086413,53.10247720218723,18.095116290697682,0.9430721853297801,0.0,26.013966855841797,45.6934945823736,71.7074614382154,2.9346303361137336,1.5251838036467147,0.0886278516185805,0.03255875594475123,0.2874929024211981,-4.509349436913144,23.47715783273303,3.030229869782936
0.8702219639549988,4,28,0.0,0.0,0.05750311329817368,56.14746020007139,17.898361690672125,0.9729850606358659,0.0,24.701080083370698,47.11835954491948,71.81943962829018,3.137016737645496,1.6325515351204234,0.08499354821574137,0.028530081182402228,0.2828252861856478,-2.9988284432673673,23.47715783273303,3.030229869782936
0.8796535714704867,4,29,0.0,0.0,0.059952720879887816,59.10891915543521,17.53465531166705,0.99195872499039,0.0,23.437477129174642,48.01547132013548,71.45294844931013,3.3709769656039867,1.7383185164858865,0.08240568772988481,0.024978506941393287,0.2778111053633564,-1.5993751697426002,23.47715783273303,3.030229869782936
0.8883865413922348,4,30,0.0,0.0,0.06255438646666148,61.9524557920516,17.032382804979957,0.9990599362609657,0.0,22.226579953513742,48.33614197358459,70.56272192709832,3.637333454831572,1.8378966423565815,0.0805453749513516,0.021879472790171273,0.2726118162248381,-0.30358510166410313,23.47715783273303,3.030229869782936
0.8964957277481437,4,31,0.0,0.0,0.06529164148854122,64.72842217133771,16.445126250446798,0.9962582031017735,0.0,21.071905804334868,48.18112807834021,69.25303388267508,3.9360246425337784,1.929811990773326,0.078646529683576,0.01919081601030571,0.2673424257737344,0.8996485329802003,23.47715783273303,3.030229869782936
0.9040310332234806,4,32,0.0,0.0,0.06813948443505972,67.46761993208638,15.816259651439179,0.9850881651944219,0.0,19.979134993339137,47.62832901010035,67.60746400343949,4.265712717099157,2.011352245078151,0.07762748456773728,0.016873159921390518,0.26213458055753003,2.017730248865066,23.47715783273303,3.030229869782936
0.9110673118461462,4,33,0.0,0.0,0.07108391509241023,70.18718131913678,15.16800245415352,0.9671645400621762,0.0,18.939622656986987,46.742906767804485,65.68252942479147,4.627318694817136,2.0816784813352043,0.07682063895726043,0.014876584061675344,0.2570437193851062,3.0617668180026034,23.47715783273303,3.030229869782936
0.7867597228457212,5,27,0.0,0.0,0.04571113464573227,33.79130202431559,18.67800835428014,0.6522253671811677,0.0,42.393392273519424,39.67338046483813,82.06677273835756,1.8091491010909722,1.1240691037461075,0.1356487349498669,0.06381408944010572,0.3813050249248168,-15.382879236760344,23.47715783273303,3.030229869782936
0.7997843237004425,5,28,0.0,0.0,0.04684281580654724,36.85200303905776,19.78353348580601,0.6990671759102755,0.0,40.864114323969616,42.485916109387546,83.35003043335716,1.8627614255814198,1.1475393230369944,0.12321492626148019,0.05820285277303651,0.3792749299496626,-13.450300906654716,23.47715783273303,3.030229869782936
0.8120104815908898,5,29,0.0,0.0,0.048058534943743354,39.84217914127374,20.723728024658133,0.7460068805616574,0.0,39.352245969322574,45.30541358999277,84.65765955931533,1.9225391828085912,1.1861613671095335,0.11298251229466387,0.05291640187246396,0.3768366183634599,-11.63619481134482,23.47715783273303,3.030229869782936
0.8235130505449636,5,30,0.0,0.0,0.04937431628909197,42.785141243515326,21.490396641585217,0.7931411821765385,0.0,37.84439531353056,48.133984674705594,85.97837998823616,1.9908958385962725,1.2397904272070728,0.10459722949729164,0.04794752788565773,0.3738898915239503,-9.929454178818597,23.47715783273303,3.030229869782936
0.8342421278773969,5,31,0.0,0.0,0.050790352881504665,45.63875991317405,22.056905232641107,0.8384979547262268,0.0,36.36567441810688,50.85635271432969,87.22202713243657,2.0691370539886584,1.3056884988139437,0.09871613322809694,0.04334013369676235,0.37052435252119875,-8.337483523750736,23.47715783273303,3.030229869782936
0.8442226649308233,5,32,0.0,0.0,0.05230997927982908,48.44558776117048,22.439718015977192,0.8812100398120197,0.0,34.92796462461658,53.41715233441061,88.3451169590272,2.1589214145506186,1.3804734220090171,0.09436097288225424,0.039102607312375616,0.3667713679361769,-6.856580588803885,23.47715783273303,3.030229869782936
0.8535045643905098,5,33,0.0,0.0,0.053935930984363605,51.17797027391826,22.6296809504872,0.9194668103142974,0.0,33.53675013205274,55.70892845136117,89.2456785834139,2.2615418390517097,1.461763759429484,0.0906289824879554,0.03522929321006429,0.3626576846925581,-5.47934085930332,23.47715783273303,3.030229869782936
0.8621377289417236,5,34,0.0,0.0,0.05566524712799734,53.71026708483549,22.58599605337743,0.9497233634371398,0.0,32.18759068381061,57.51421193700792,89.70180262081854,2.3780340241759608,1.5464545287745879,0.08790981464678232,0.031715156832069324,0.358248185151593,-4.198359820574301,23.47715783273303,3.030229869782936
0.8702219639549988,5,35,0.0,0.0,0.05750311329817368,56.14746020007139,22.372952113340155,0.972985060635866,0.0,30.87635010421337,58.89794943114934,89.77429953536272,2.509613390116397,1.6325515351204234,0.08499354821574137,0.028530081182402228,0.3535316077320597,-2.9988284432673673,23.47715783273303,3.030229869782936
0.8778321234582365,5,36,0.0,0.0,0.05945193963476226,58.52658654035931,22.02312949479606,0.9889446093718629,0.0,29.60412965382946,59.84092214183213,89.44505179566158,2.6575054446366857,1.7171852281925786,0.08281322478361175,0.02564896858405314,0.34852773071140475,-1.8696399553703924,23.47715783273303,3.030229869782936
0.8849682074514363,5,37,0.0,0.0,0.061495278534692895,60.79866250693813,21.549420862120343,0.9972925408033999,0.0,28.384613911437516,60.32585935792958,88.7104732693671,2.821359464643909,1.799419053714368,0.08130455618323904,0.0230688101994761,0.3433908916233424,-0.8107943568833929,23.47715783273303,3.030229869782936
0.8916801186198655,5,38,0.0,0.0,0.06362700296038624,63.08538584134832,21.01782673811984,0.9993268074355457,0.0,27.206970187724806,60.43046249710171,87.6374326848265,3.0015180269295367,1.8752003358891305,0.07976282119377258,0.020764217545138533,0.3381782955485124,0.18511286686835438,23.47715783273303,3.030229869782936
0.8980427109914249,5,39,0.0,0.0,0.06585160632598057,65.27724704120928,20.4029729802663,0.9946637661729121,0.0,26.062211311854632,60.127796162903884,86.19000747475852,3.1993987888110844,1.9470115076395644,0.07835000256987194,0.018700323716910886,0.33287482929266626,1.129188487896975,23.47715783273303,3.030229869782936
0.9040310332234806,5,40,0.0,0.0,0.06813948443505972,67.46761993208638,19.770324564298978,0.9850881651944219,0.0,24.973918741673927,59.53541126262545,84.50933000429939,3.4125701736793244,2.011352245078151,0.07762748456773728,0.016873159921390518,0.32766822569691256,2.017730248865066,23.47715783273303,3.030229869782936
0.9096949880013,5,41,0.0,0.0,0.07048711518750145,69.61722509631522,19.11583624754083,0.9710160141720533,0.0,23.929405284237404,58.667017725804044,82.59642301004145,3.641861344426989,2.0690270080834834,0.07703750566122355,0.0152529956405183,0.3225674084719964,2.8581426644474,23.47715783273303,3.030229869782936
0.7822435298290458,6,32,0.0,0.0,0.04535134677613213,32.7842005383502,21.94831229644756,0.6371877291876527,0.0,51.49022720944926,46.52286125942644,98.01308846887571,1.4937002943801048,1.1196555175204241,0.13996182614129316,0.06575037261763834,0.4582684549638613,-16.052987814823787,23.47715783273303,3.030229869782936
0.7933718286436161,6,33,0.0,0.0,0.04626697741748114,35.34446833160817,23.11034371312111,0.6757050644754921,0.0,49.9657447867319,49.30095737221987,99.26670215895177,1.5293787392500364,1.133285336826418,0.12888531079440646,0.060969733968060616,0.45640839681413414,-14.401781042358058,23.47715783273303,3.030229869782936
0.8039262465776145,6,34,0.0,0.0,0.04723619127974708,37.865572771693714,24.147415326216514,0.7145939225654623,0.0,48.42928266929511,52.10462546149226,100.53390813078738,1.5681004471970792,1.157772364354167,0.11926294446974747,0.05641291365482727,0.4542425458669244,-12.835726188651769,23.47715783273303,3.030229869782936
0.8139816376589415,6,35,0.0,0.0,0.04827105722803949,40.366898366818894,25.05512178128318,0.7543127643598713,0.0,46.9158491753502,54.9639875503649,101.87983672571511,1.6111236145327383,1.1937226260630043,0.11138299708349608,0.05206393050196074,0.4516509682883824,-11.343716481692827,23.47715783273303,3.030229869782936
0.8235130505449636,6,36,0.0,0.0,0.04937431628909197,42.785141243515326,25.788475969902258,0.7931411821765385,0.0,45.41327437623667,57.76078160964671,103.17405598588338,1.659079865496894,1.2397904272070728,0.10459722949729164,0.04794752788565773,0.44866786982874035,-9.929454178818597,23.47715783273303,3.030229869782936
0.8324955338930473,6,37,0.0,0.0,0.050545656318323993,45.172967760855684,26.375961013787716,0.831174151143516,0.0,43.93267508183444,60.502171591523215,104.43484667335765,1.712656753520452,1.2938376182728064,0.09960207418442941,0.04408728616981503,0.44535557079862903,-8.596641537366434,23.47715783273303,3.030229869782936
0.8409789903884597,6,38,0.0,0.0,0.05179219978103142,47.52467941518559,26.804061550530832,0.8674684754774629,0.0,42.487829035159145,63.11252188648739,105.60035092164654,1.7730402284591233,1.3545880077729304,0.09577587790694976,0.04047290563553998,0.44167117608121303,-7.337874042661619,23.47715783273303,3.030229869782936
0.8489384686885673,6,39,0.0,0.0,0.05310808618908381,49.80283350536117,27.061871062274882,0.9008391866609253,0.0,41.07907038944449,65.51367095875234,106.59274134819682,1.8403322294587354,1.4208847499122301,0.09225721241326068,0.037124615316204465,0.4377258739345997,-6.156853952041501,23.47715783273303,3.030229869782936
0.8564488228212706,6,40,0.0,0.0,0.054500585252693065,51.99976279788501,27.1450867091692,0.9299373255608729,0.0,39.69390169031216,67.60139028422815,107.2952919745403,1.9156233816825599,1.490372972777921,0.08986206560969412,0.03401957932788284,0.4334663162557305,-5.042474493494004,23.47715783273303,3.030229869782936
0.8635100527865697,6,41,0.0,0.0,0.05596158197317595,54.10257273241877,27.06670144811863,0.9539233212220004,0.0,38.36270504078408,69.31955107908723,107.68225611987131,1.9988609560024302,1.561063867052982,0.08744106041072448,0.031166445286635456,0.4290031908731932,-3.9947356670191145,23.47715783273303,3.030229869782936
0.8702219639549988,6,42,0.0,0.0,0.05750311329817368,56.14746020007139,26.847542536008188,0.9729850606358659,0.0,37.05162012505605,70.67753931737921,107.72915944243526,2.091344491763664,1.6325515351204234,0.08499354821574137,0.028530081182402228,0.42423792927847165,-2.9988284432673673,23.47715783273303,3.030229869782936
0.8765845563265582,6,43,0.0,0.0,0.05911687986854706,58.13304218262624,26.510810412108874,0.9867998179179992,0.0,35.779877535884644,71.66110374764948,107.44098128353411,2.19280517188844,1.7030898955438234,0.08310305495625818,0.02611257944651852,0.4192786137486472,-2.054752822238747,23.47715783273303,3.030229869782936
0.8826477325865146,6,44,0.0,0.0,0.06080658036800184,60.045759823210346,26.05744765927174,0.9951662978122047,0.0,34.54289680605565,72.24218857059883,106.78508537665448,2.304360757368533,1.7724199820044033,0.0817929697299683,0.02389381937538783,0.4141157248517019,-1.1551042892585466,23.47715783273303,3.030229869782936
0.8883865413922348,6,45,0.0,0.0,0.06255438646666148,61.9524557920516,25.548574207469933,0.9990599362609659,0.0,33.33986993027061,72.50421296037689,105.8440828906475,2.4248889698877147,1.8378966423565815,0.0805453749513516,0.021879472790171273,0.4089177243372572,-0.30358510166410313,23.47715783273303,3.030229869782936
0.8938508854289857,6,46,0.0,0.0,0.06436291534206554,63.83652309384849,24.984608788287566,0.9984540701850042,0.0,32.18105989870999,72.44128787508389,104.62234777379388,2.5550339264777344,1.8994365486740519,0.07922940759945786,0.020046358856793876,0.4036679438337191,0.5072092552192897,23.47715783273303,3.030229869782936
0.899065716039401,6,47,0.0,0.0,0.06622876216137855,65.64784974151661,24.36022687165495,0.9932904110041539,0.0,31.05383198409362,72.05085927077637,103.10469125486999,2.694878421592332,1.9577252974853543,0.0781762119950335,0.01838008942698868,0.39839906766250827,1.2809810387290184,23.47715783273303,3.030229869782936
0.9040310332234806,6,48,0.0,0.0,0.06813948443505972,67.46761993208638,23.72438947715877,0.9850881651944219,0.0,29.968702490008706,71.44249351515053,101.41119600515924,2.843808478066104,2.011352245078151,0.07762748456773728,0.016873159921390518,0.39320187083629504,2.017730248865066,23.47715783273303,3.030229869782936
0.9087717883238581,6,49,0.0,0.0,0.0700918792314608,69.25127613386621,23.067596611422182,0.973422301070241,0.0,28.92015099748541,70.57883819011194,99.49898918759735,3.002101922467972,2.0596528706056882,0.07716032197995468,0.015509766213554967,0.38809155075758733,2.721159142964819,23.47715783273303,3.030229869782936
0.9132879813405336,6,50,0.0,0.0,0.07207321731891268,71.0523241706467,22.424043113207308,0.9600932411425506,0.0,27.91506416869581,69.59894329298398,97.51400746167978,3.1685777543300526,2.1037642472240705,0.07651950352342857,0.014281089737219406,0.3831411376667395,3.391267721028278,23.47715783273303,3.030229869782936
0.7789250012587815,7,37,0.0,0.0,0.045096421120954265,32.0297401768656,25.184240392504677,0.6261891811661203,0.0,60.594772074041664,53.35333062103929,113.94810269508096,1.2718168059735597,1.1185205425897335,0.14311977063156023,0.06716900873326766,0.5352558862622702,-16.545388040693613,23.47715783273303,3.030229869782936
0.7886809762285057,7,38,0.0,0.0,0.045868953333275155,34.25454512724215,26.399115479525474,0.6592848759132507,0.0,59.04115640244162,56.13513208928486,115.17628849172648,1.2975641230786374,1.1264020051286163,0.13353742535661495,0.06298867910646304,0.5334359910102191,-15.097805421783073,23.47715783273303,3.030229869782936
0.7979628756881922,7,39,0.0,0.0,0.04667532043679808,36.43390819647902,27.50235630766566,0.6923487121334665,0.0,57.525438073160196,58.91771638052483,116.44315445368503,1.3247558786926155,1.1422788549977023,0.12482134092550026,0.05898946107219539,0.5314419359512337,-13.720565692282507,23.47715783273303,3.030229869782936
0.8068705050083752,7,40,0.0,0.0,0.04752695661858621,38.583752998413864,28.48883739524021,0.7260087078028128,0.0,55.99081690096831,61.74504327840513,117.73586017937345,1.3543463519806627,1.1673416300491513,0.11675604621266145,0.055139587225787955,0.5291008553646596,-12.398859822842457,23.47715783273303,3.030229869782936
0.8153539615037876,7,41,0.0,0.0,0.04842200850815063,40.70803986713084,29.36251110008156,0.7597459609274148,0.0,54.48549259536728,64.58453717872192,119.07002977408919,1.3863950439517339,1.1995576930933038,0.11030720811717366,0.051470524721676625,0.5264963054721279,-11.140092328137639,23.47715783273303,3.030229869782936
0.8235130505449636,7,42,0.0,0.0,0.04937431628909197,42.785141243515326,30.08655529821931,0.7931411821765385,0.0,52.982153438942795,67.38757854458784,120.36973198353064,1.4220684561401946,1.2397904272070728,0.10459722949729164,0.04794752788565773,0.5234458481335305,-9.929454178818597,23.47715783273303,3.030229869782936
0.831247966761369,7,43,0.0,0.0,0.05037443073524368,44.849472679306494,30.69486546760668,0.8259912674386797,0.0,51.49846608744841,70.14938914709631,121.64785523454472,1.461139249059021,1.285378615557945,0.10026780208971664,0.04462172101580332,0.5201509632023906,-8.78175440423479,23.47715783273303,3.030229869782936
0.8386086128382709,7,44,0.0,0.0,0.05142874737406177,46.855572002485054,31.146678388590345,0.8573873556230909,0.0,50.054221060392955,72.78611783928815,122.84033889968111,1.504352130840674,1.3368821847131924,0.09674599604787462,0.041478928032757635,0.5165466756699486,-7.689588489711496,23.47715783273303,3.030229869782936
0.8455949887756694,7,45,0.0,0.0,0.05253655467022726,48.83727466828456,31.466437565829494,0.8869320265174429,0.0,48.61427094522218,75.26253051491882,123.876801460141,1.5520433339844821,1.3918351213881621,0.09373438236026695,0.038525048508041754,0.5126758337013135,-6.652956435248698,23.47715783273303,3.030229869782936
0.8522070945735644,7,46,0.0,0.0,0.053694947878812335,50.76534460573467,31.646168953773707,0.9138852264726626,0.0,47.23420958647359,77.52752411357123,124.76173370004483,1.604154508556432,1.4498233649329715,0.09107540266164914,0.03576556289891722,0.5086001149138554,-5.671858240846413,23.47715783273303,3.030229869782936
0.8585197842598565,7,47,0.0,0.0,0.05491305454139827,52.6482660564802,31.681348045028145,0.937841751561811,0.0,45.85668867467478,79.5266234457897,125.38331212046447,1.6618063720537442,1.5102032695313312,0.08914469999064306,0.033175376869804735,0.5042220471138172,-4.7351871344925325,23.47715783273303,3.030229869782936
0.8644831551492788,7,48,0.0,0.0,0.05617544789977422,54.392154909892696,31.549433824539825,0.9569855962326289,0.0,44.53674851250641,81.12975066778357,125.66649918028997,1.7240295091313276,1.5715120949232084,0.0870917421645665,0.03077927388941583,0.4997464888091529,-3.850347630861794,23.47715783273303,3.030229869782936
0.8702219639549988,7,49,0.0,0.0,0.05750311329817368,56.14746020007139,31.322132958676217,0.9729850606358658,0.0,43.226890145898714,82.45712920360907,125.68401934950779,1.7925809929402836,1.6325515351204234,0.08499354821574137,0.028530081182402228,0.4949442508248836,-2.9988284432673673,23.47715783273303,3.030229869782936
0.8757112593343834,7,50,0.0,0.0,0.05888603084724222,57.86236877799362,30.99280564230165,0.9854347874874516,0.0,41.94776449909253,83.48734075686988,125.43510525596241,1.866961302109999,1.6937651828113032,0.08331490607013599,0.026439254129016782,0.4899548392078129,-2.184331829046588,23.47715783273303,3.030229869782936
0.8809510412874322,7,51,0.0,0.0,0.06031801304734973,59.51177709126796,30.564511130708578,0.9934343540960495,0.0,40.706080527724204,84.14361227537337,124.84969280309758,1.947087484460881,1.7529840708243203,0.08214031149255303,0.024505735096405724,0.48485888832678137,-1.4068577881995064,23.47715783273303,3.030229869782936
0.8859662611567789,7,52,0.0,0.0,0.0617989302029406,61.142123486506684,30.070409018947853,0.9981067750686381,0.0,39.491303811485196,84.51648221933988,124.00778603082507,2.0332986973333163,1.8106196415913285,0.08107446873678743,0.0227183136460464,0.4796676628909689,-0.6627040633887192,23.47715783273303,3.030229869782936
0.8907569189424236,7,53,0.0,0.0,0.06332106875192636,62.75364133693254,29.52873174964267,0.9992126142544818,0.0,38.315285395095565,84.59244186235206,122.90772725744762,2.125172251520485,1.864750256785943,0.08000264367789867,0.021073698667493312,0.47446148880211203,0.04812934538577346,23.47715783273303,3.030229869782936
0.8953729173296333,7,54,0.0,0.0,0.06489299956416607,64.35385225527621,28.94051835103241,0.99746764157423,0.0,37.15905505321977,84.42324175444745,121.5822968076672,2.2236592819347507,1.9171295665972672,0.07887021254091452,0.01955142194318333,0.4691669415669277,0.7330469527986946,23.47715783273303,3.030229869782936
0.8997893049757744,7,55,0.0,0.0,0.06649887699709836,65.9045420422226,28.31400905803705,0.9922694657727951,0.0,36.04703318546365,83.9709611711959,120.01799435665954,2.327630181481323,1.965703691027123,0.0780743004553881,0.01815557327957315,0.463928565071484,1.3883465015126577,23.47715783273303,3.030229869782936
0.9040310332234806,7,56,0.0,0.0,0.06813948443505972,67.46761993208638,27.678454390018565,0.985088165194422,0.0,34.9634862383435,83.34957576767563,118.31306200601912,2.4375501240566604,2.011352245078151,0.07762748456773728,0.016873159921390518,0.4587355159756776,2.017730248865066,23.47715783273303,3.030229869782936
0.9081230534153854,7,57,0.0,0.0,0.06981709413074547,68.99401759883392,27.01418466785543,0.9752041218705094,0.0,33.905510369998396,82.49024550369873,116.39575587369713,2.5539922247192934,2.0535900497435726,0.07724480736025616,0.015691926024489856,0.4535679648699846,2.6249004521932724,23.47715783273303,3.030229869782936
0.9120154628662217,7,58,0.0,0.0,0.07150271943966996,70.54154332936812,26.377721715365897,0.9639808525854762,0.0,32.89996600515925,81.53286966795662,114.43283567311587,2.674284917043284,2.0909746697517484,0.07671010081310362,0.014620270002893607,0.44864092705247716,3.202452596822554,23.47715783273303,3.030229869782936
0.7850879828892723,8,43,0.0,0.0,0.045576159527858304,33.41453759668177,29.653802606836233,0.6465609518805332,0.0,68.13352702572276,62.93075074083008,131.06427776655283,1.126821340241152,1.122181481248626,0.1373188751741822,0.06453148309276463,0.610426255615336,-15.630930478363934,23.47715783273303,3.030229869782936
0.7933718286436161,8,44,0.0,0.0,0.04626697741748114,35.34446833160817,30.813791617494815,0.6757050644754921,0.0,66.62099304897586,65.73460982962649,132.35560287860235,1.1470340544375273,1.133285336826418,0.12888531079440646,0.060969733968060616,0.6085445290855122,-14.401781042358058,23.47715783273303,3.030229869782936
0.8013562582863571,8,45,0.0,0.0,0.04699006046031537,37.22845239555537,31.855267840953285,0.7049550864629642,0.0,65.07309521897443,68.5426666063745,133.61576182534893,1.1686749137200567,1.1516901678112939,0.1217425765615346,0.05752363171585087,0.6063877203021271,-13.217058694400588,23.47715783273303,3.030229869782936
