x/a,n,m,gamma(kHz),gamma(cs/a),kHz_to_cs_a,nu_ei(kHz),omn(kHz),omega*/omega*_max,omega_plasma(kHz),omega_lab(kHz),omega_star_plasma(kHz),omega_star_lab(kHz),nu,eta,shat,beta,ky,mu,xstar,zeff
0.36562333822871573,8,18,0.0,0.0,0.03334535731921164,8.053963716352003,13.450821646489805,0.9951749046029261,0.0,106.63470598216512,21.65916943896501,128.2938754211301,0.5987711329481352,0.6102488017612884,0.9974883682579105,0.21575356778588048,0.8168630160785877,-0.3956887373791199,29.580814159700715,2.6387968738144165
0.25199201677435185,9,16,0.0,0.0,0.03254612924276837,7.66511626484443,14.856471487284523,0.9715006142345655,0.0,141.05958183967167,24.69527945502231,165.75486129469397,0.5159446017450989,0.6622573856893748,1.712275564986161,0.24498502380346535,1.120600576241549,-14.681308311487143,29.580814159700715,2.6387968738144165
0.2805434787269432,9,17,0.0,0.0,0.032736390243611684,7.705812142179336,14.78057448970197,0.958860516051639,0.0,136.04443775350236,24.104637541283484,160.14907529478586,0.5213472688458886,0.6308322493200682,1.4845849801585262,0.2378252489577866,1.051519758754875,-11.091846193833709,29.580814159700715,2.6387968738144165
0.3078709497471837,9,18,0.0,0.0,0.03292249326312828,7.78170082544689,14.806804617488346,0.9570361170950379,0.0,131.06037922906842,23.831658688537093,154.8920379176055,0.5255489639037925,0.6095072032212455,1.3051321116831307,0.2308758950320849,0.9992852358664371,-7.656263029605485,29.580814159700715,2.6387968738144165
0.3341492856825521,9,19,0.0,0.0,0.0331081111550936,7.864001266088847,14.868981660514121,0.9641236618866144,0.0,126.01252912513988,23.812263529875686,149.82479265501556,0.5288863383948067,0.6014723855037925,1.1530272972836564,0.22408766410960526,0.9585333172794208,-4.352576111170305,29.580814159700715,2.6387968738144165
0.35945342475339637,9,20,0.0,0.0,0.03329710670065226,8.007259954320327,15.06193153054046,0.9866351626739099,0.0,121.15527697765212,24.19644023936071,145.35171721701283,0.5316223844255522,0.6064633005599963,1.0264373435517653,0.2174113585896742,0.9260448405962909,-1.1713642781143743,29.580814159700715,2.6387968738144165
0.25781221855471387,10,18,0.0,0.0,0.03258470862459079,7.670395443507739,16.480323782463543,0.9691055471035365,0.0,155.64873249120967,27.30650638188317,182.95523887309284,0.4654274724668752,0.6569156493721077,1.6602635839701831,0.24353259317631382,1.2278514911445995,-13.949598186016233,29.580814159700715,2.6387968738144165
0.28334117228660216,10,19,0.0,0.0,0.03275521531589526,7.715297600640968,16.427986451417464,0.9586337876747626,0.0,150.5699999966014,26.748880182829335,177.31888017943075,0.4696435332143377,0.6282506843996909,1.4646650386713416,0.23711850481691624,1.1617743888468801,-10.740122871718938,29.580814159700715,2.6387968738144165
0.3078709497471837,10,20,0.0,0.0,0.03292249326312828,7.78170082544689,16.452005130542613,0.9570361170950377,0.0,145.62264358785384,26.47962076504122,172.10226435289508,0.4729940675134131,0.6095072032212455,1.3051321116831307,0.2308758950320849,1.110316928740486,-7.656263029605485,29.580814159700715,2.6387968738144165
0.33155142737715443,10,21,0.0,0.0,0.033089372849462534,7.850643325470827,16.502802861315285,0.9625570160071752,0.0,140.57000292871606,26.435901064417642,167.0059039931337,0.47571575516264303,0.6019037060902444,1.1671210306793545,0.22476392680835325,1.0691550207463845,-4.67917633884831,29.580814159700715,2.6387968738144165
0.3544825228036451,10,22,0.0,0.0,0.03325891824855852,7.965408287783205,16.66391863850639,0.9803562915723952,0.0,135.68335835359696,26.749268434850183,162.43262678844715,0.47800331126059525,0.6052207776050302,1.0532331301268616,0.21873744461493777,1.035505934120186,-1.7963012522290145,29.580814159700715,2.6387968738144165
0.2625333264366384,11,20,0.0,0.0,0.03261606817621616,7.674124579476742,18.10451179404903,0.9659841122522939,0.0,170.22926801484485,29.884072342095504,200.11334035694034,0.42387912288246476,0.6506422643176949,1.624623568879361,0.24235181761632327,1.335947228214592,-13.356065079947555,29.580814159700715,2.6387968738144165
0.2855893188970424,11,21,0.0,0.0,0.03277037331560103,7.714380625303426,18.056516990275608,0.9573738190946456,0.0,165.11865223129973,29.362438440243384,194.48109067154311,0.4272352541444194,0.626140769898016,1.4510139691450636,0.23654985596450567,1.2723260401325618,-10.45748805930528,29.580814159700715,2.6387968738144165
0.3078709497471837,11,22,0.0,0.0,0.03292249326312828,7.78170082544689,18.097205643596872,0.9570361170950378,0.0,160.18490794663924,29.127582841545344,189.3124907881846,0.4299946068303755,0.6095072032212455,1.3051321116831307,0.2308758950320849,1.2213486216145346,-7.656263029605485,29.580814159700715,2.6387968738144165
0.32942817780062755,11,23,0.0,0.0,0.03307413085500097,7.846711676988723,18.15265698857669,0.9618863400784143,0.0,155.1258284286156,29.0777251369202,184.2035535655358,0.43226243309321555,0.6018440251043446,1.179592099625383,0.22531573174639227,1.179817665920654,-4.946109217238981,29.580814159700715,2.6387968738144165
0.3503859000912873,11,24,0.0,0.0,0.03322787121324053,7.945725492132233,18.299881182258723,0.9768717799346196,0.0,150.2172334737215,29.352521957611046,179.56975543133257,0.4341954689757994,0.6039733627378729,1.07247729873593,0.21982445170481968,1.1452043390965763,-2.311324688182791,29.580814159700715,2.6387968738144165
0.26643011389473487,12,22,0.0,0.0,0.03264200020381633,7.675427438908719,19.72533792852676,0.9638276084446429,0.0,184.80631609717787,32.478446071193844,217.2847621683717,0.3891151303323694,0.6465343300518848,1.596537927469656,0.2413755787878034,1.4446901879431135,-12.866164738430552,29.580814159700715,2.6387968738144165
0.28748775381252534,12,23,0.0,0.0,0.03278319644862677,7.725566646394321,19.714463596295726,0.9571883576665423,0.0,179.65799334207526,32.00303340517219,211.66102674724743,0.3918730331494247,0.6233276268893986,1.4377625531629508,0.23606911276221967,1.3828227733935574,-10.218818662155968,29.580814159700715,2.6387968738144165
0.3078709497471837,12,24,0.0,0.0,0.03292249326312828,7.78170082544689,19.742406156651132,0.9570361170950378,0.0,174.74717230542458,31.77554491804946,206.52271722347405,0.3941617229278443,0.6095072032212455,1.3051321116831307,0.2308758950320849,1.3323803144885829,-7.656263029605485,29.580814159700715,2.6387968738144165
0.327654639919058,12,25,0.0,0.0,0.03306144766039943,7.837040105179916,19.786587073516888,0.9609501163895341,0.0,169.68411933165604,31.707422096796723,201.39154142845277,0.3960784179738256,0.6024705007987521,1.1922022451708492,0.2257759589517293,1.2905358351636578,-5.1690766803653085,29.580814159700715,2.6387968738144165
0.3469387419552789,12,26,0.0,0.0,0.03320202423677345,7.926364842569604,19.928954348851207,0.9731907780596798,0.0,164.7588345204862,31.931230550305273,196.6900650707915,0.39773109536108275,0.6022531835517969,1.0861724457970763,0.22073544975578674,1.255139831223179,-2.7446980672170613,29.580814159700715,2.6387968738144165
0.36562333822871573,12,27,0.0,0.0,0.03334535731921164,8.053963716352003,20.17623246973471,0.9951749046029261,0.0,159.95205897324772,32.48875415844752,192.44081313169522,0.39918075529875674,0.6102488017612884,0.9974883682579105,0.21575356778588048,1.2252945241178819,-0.3956887373791199,29.580814159700715,2.6387968738144165
