x/a,n,m,gamma(kHz),gamma(cs/a),kHz_to_cs_a,nu_ei(kHz),omn(kHz),omega*/omega*_max,omega_plasma(kHz),omega_lab(kHz),omega_star_plasma(kHz),omega_star_lab(kHz),nu,eta,shat,beta,ky,mu,xstar,zeff
0.5044711593230706,1,3,0.0,0.0,0.03719512677845714,9.124566732026159,1.2714966524690383,0.2592831254903447,0.0,10.236278747748754,2.800379052340252,13.036657800089007,7.176241254200507,1.2024273889375754,0.6703102038499517,0.14956516409993204,0.08459367915949577,-52.11369494650223,28.031828228221354,2.647907532167528
0.6466482676659642,1,4,0.0,0.0,0.040735679221135836,18.19450842133201,2.2519037087145963,0.4336690270800006,0.0,7.84393110365671,4.606100061046117,12.450031164702828,8.079612085952633,1.045424963430303,0.29163688150351436,0.10581954087998326,0.07901256427588686,-30.93192758085274,28.031828228221354,2.647907532167528
0.7365389578722193,1,5,0.0,0.0,0.04508144868633985,29.489152402356705,3.2548885004127404,0.6587775446799066,0.0,5.922537842786488,6.942048817570842,12.864586660357329,9.059957783075301,1.1328069507421057,0.1778849377116463,0.07144504620117502,0.07773407598290967,-17.539872344404163,28.031828228221354,2.647907532167528
0.7975647486677991,1,6,0.0,0.0,0.050860247194057046,40.635345156494616,3.800575250768691,0.876512709713216,0.0,4.281362766701115,9.195958777761524,13.477321544462638,10.691893325431684,1.419622865223253,0.12654325836627564,0.04639574729073263,0.07602348371083896,-8.448154844992981,28.031828228221354,2.647907532167528
0.8424351848624215,1,7,0.0,0.0,0.058504410392254964,51.44264250054548,3.8178714776521314,0.9927643613742829,0.0,2.7554794046352313,10.388216759184944,13.143696163820175,13.474168211702365,1.720944594387804,0.10474043441269787,0.029345720112920286,0.07280542773777923,-1.7632872727990663,28.031828228221354,2.647907532167528
0.5044711593230706,2,6,0.0,0.0,0.03719512677845714,9.124566732026159,2.5429933049380766,0.2592831254903447,0.0,20.472557495497508,5.600758104680504,26.073315600178013,3.5881206271002535,1.2024273889375754,0.6703102038499517,0.14956516409993204,0.16918735831899154,-52.11369494650223,28.031828228221354,2.647907532167528
0.5838496327024275,2,7,0.0,0.0,0.03887313081893991,13.165244723780997,3.4471083094763117,0.3393183358924143,0.0,17.93228278196195,7.256267806702474,25.188550588664423,3.8192141185668387,1.1050304067193215,0.42357925309985467,0.12683221062002845,0.16155229894237427,-40.28776616964946,28.031828228221354,2.647907532167528
0.6466482676659642,2,8,0.0,0.0,0.040735679221135836,18.19450842133201,4.503807417429193,0.4336690270800006,0.0,15.68786220731342,9.212200122092234,24.900062329405657,4.039806042976316,1.045424963430303,0.29163688150351436,0.10581954087998326,0.15802512855177372,-30.93192758085274,28.031828228221354,2.647907532167528
0.6965625703666042,2,9,0.0,0.0,0.04278562921589287,23.70415108103973,5.557246485056561,0.5399596124124771,0.0,13.669894679877405,11.417326465753808,25.08722114563121,4.265448931369196,1.0544934431925967,0.22132513637993678,0.08731248491221232,0.15640923626089404,-23.495616909280326,28.031828228221354,2.647907532167528
0.7365389578722193,2,10,0.0,0.0,0.04508144868633985,29.489152402356705,6.509777000825481,0.6587775446799066,0.0,11.845075685572976,13.884097635141684,25.729173320714658,4.529978891537651,1.1328069507421057,0.1778849377116463,0.07144504620117502,0.15546815196581934,-17.539872344404163,28.031828228221354,2.647907532167528
0.7694988776145129,2,11,0.0,0.0,0.04773584975783188,35.11647315823735,7.201397694323014,0.7749909391471745,0.0,10.163474824405117,16.293080911110053,26.45655573551517,4.876341322729652,1.2624887004857641,0.14796843133391055,0.05789735939184069,0.15420599424054815,-12.629452091039695,28.031828228221354,2.647907532167528
0.7975647486677991,2,12,0.0,0.0,0.050860247194057046,40.635345156494616,7.601150501537382,0.876512709713216,0.0,8.56272553340223,18.391917555523047,26.954643088925277,5.345946662715842,1.419622865223253,0.12654325836627564,0.04639574729073263,0.15204696742167792,-8.448154844992981,28.031828228221354,2.647907532167528
0.8217103868426461,2,13,0.0,0.0,0.054477254308594604,46.08917896669418,7.726861968619996,0.9511360170698216,0.0,7.017579142131089,19.928669235405174,26.946248377536264,5.964799054761117,1.5791413534159975,0.11332066859978795,0.036898631138014254,0.14904237838598272,-4.850900007869146,28.031828228221354,2.647907532167528
0.8424351848624215,2,14,0.0,0.0,0.058504410392254964,51.44264250054548,7.635742955304263,0.9927643613742829,0.0,5.510958809270463,20.77643351836989,26.28739232764035,6.737084105851182,1.720944594387804,0.10474043441269787,0.029345720112920286,0.14561085547555846,-1.7632872727990663,28.031828228221354,2.647907532167528
0.8603883532675042,2,15,0.0,0.0,0.06283865457147395,56.346818834342514,7.360296551156648,0.9980948309106076,0.0,4.042898349016264,20.867435541847538,24.910333890863804,7.65550931850535,1.8351351602223531,0.09858814693180167,0.02347407785763276,0.14208515291380353,0.9114037591471944,28.031828228221354,2.647907532167528
0.5044711593230706,3,9,0.0,0.0,0.03719512677845714,9.124566732026159,3.8144899574071154,0.2592831254903447,0.0,30.708836243246264,8.401137157020758,39.10997340026702,2.3920804180668354,1.2024273889375754,0.6703102038499517,0.14956516409993204,0.25378103747848735,-52.11369494650223,28.031828228221354,2.647907532167528
0.5595042374382334,3,10,0.0,0.0,0.03829332511143415,11.687121537911631,4.682792742589159,0.3109197329097262,0.0,28.10587493225665,10.002184570408476,38.10805950266513,2.495758873037314,1.1359443221649348,0.48974616620367817,0.13425756059152805,0.24518253396570164,-43.914781129520954,28.031828228221354,2.647907532167528
0.6063972141624966,3,11,0.0,0.0,0.039473753713021746,14.763242036941996,5.687531860722832,0.36950009421644286,0.0,25.73539396794288,11.822592790834802,37.55798675877768,2.595720322710549,1.0786859889928182,0.36912578501224147,0.11959228066554513,0.2401060376390754,-36.928592314506936,28.031828228221354,2.647907532167528
0.6466482676659642,3,12,0.0,0.0,0.040735679221135836,18.19450842133201,6.75571112614379,0.4336690270800006,0.0,23.531793310970134,13.818300183138353,37.350093494108485,2.693204028650877,1.045424963430303,0.29163688150351436,0.10581954087998326,0.2370376928276606,-30.93192758085274,28.031828228221354,2.647907532167528
0.6811563048506988,3,13,0.0,0.0,0.04207860074002855,21.832270830008248,7.820413506879946,0.5030747784395342,0.0,21.48170270241078,15.97877198242032,37.4604746848311,2.7917028697781108,1.0432131841063295,0.24007520231230714,0.09318633279983936,0.23523712032266397,-25.790866376193872,28.031828228221354,2.647907532167528
0.7108452022549313,3,14,0.0,0.0,0.0435186207133677,25.635503689498577,8.845472869780377,0.5789616883253115,0.0,19.562949153298643,18.34088462286465,37.903833776163296,2.8981496034066834,1.0734770082811906,0.20432933304933837,0.08174303478509842,0.23411226742960758,-21.3677681328224,28.031828228221354,2.647907532167528
0.7365389578722193,3,15,0.0,0.0,0.04508144868633985,29.489152402356705,9.76466550123822,0.6587775446799066,0.0,17.76761352835946,20.82614645271252,38.59375998107198,3.0199859276917675,1.1328069507421057,0.1778849377116463,0.07144504620117502,0.23320222794872894,-17.539872344404163,28.031828228221354,2.647907532167528
0.7591364786046251,3,16,0.0,0.0,0.046803641306969686,33.246643074526126,10.50086546966015,0.7369422993926912,0.0,16.06815883150267,23.257239610409766,39.32539844191244,3.166085992681717,1.214792645197317,0.15730257525678282,0.06217619357823234,0.2320634993511213,-14.173258458574745,28.031828228221354,2.647907532167528
0.7793369142648641,3,17,0.0,0.0,0.048721956733996936,36.991115457320404,11.058171154049084,0.8116329864959805,0.0,14.434199442484472,25.576290114419933,40.0104895569044,3.3451386257279676,1.312886078368832,0.14027363861559697,0.05383966346135082,0.23038960061192265,-11.163766045717276,28.031828228221354,2.647907532167528
0.7975647486677991,3,18,0.0,0.0,0.050860247194057046,40.635345156494616,11.401725752306072,0.876512709713216,0.0,12.844088300103344,27.587876333284573,40.43196463338792,3.5639644418105614,1.419622865223253,0.12654325836627564,0.04639574729073263,0.2280704511325169,-8.448154844992981,28.031828228221354,2.647907532167528
0.8140696781751143,3,19,0.0,0.0,0.05322120429186084,44.26802719149067,11.565190820030146,0.9297392894642557,0.0,11.290386841972952,29.232782827946806,40.52316966991976,3.8276953558622973,1.527652442821571,0.11708301882638787,0.03983971740469771,0.22516696224111002,-5.9892247029672845,28.031828228221354,2.647907532167528
0.8289765509676517,3,20,0.0,0.0,0.05578026284505059,47.92045340329431,11.583085760617879,0.9692977700067135,0.0,9.766471943977898,30.450771997372,40.2172439413499,4.137105983124317,1.6288998136320165,0.11002034016593583,0.034172827772162094,0.22188354171916547,-3.7683755429228936,28.031828228221354,2.647907532167528
0.8424351848624215,3,21,0.0,0.0,0.058504410392254964,51.44264250054548,11.453614432956394,0.9927643613742828,0.0,8.266438213905694,31.164650277554834,39.43108849146053,4.491389403900787,1.720944594387804,0.10474043441269787,0.029345720112920286,0.21841628321333773,-1.7632872727990663,28.031828228221354,2.647907532167528
